"Subject","Group","Condition","Trial","VideoName","P_V","M_V","ClozeScore","zClozeScore","cClozeScore","PathPrimeV","MannerPrimeV"
"60","L2","Manner",8,"pge_tabmai",0,1,34,1.17645986169612,9.50847457627119,"entra en","empuja"
"60","L2","Manner",9,"tgd_malnei",0,1,34,1.17645986169612,9.50847457627119,"baja","arrastra"
"60","L2","Manner",10,"prt_rourue",0,1,34,1.17645986169612,9.50847457627119,"cruza","rueda"
"60","L2","Manner",11,"tgd_malcol",1,0,34,1.17645986169612,9.50847457627119,"baja","arrastra"
"60","L2","Manner",12,"tre_cadgro",0,1,34,1.17645986169612,9.50847457627119,"entra en","tira de"
"60","L2","Manner",13,"pgt_panrue",1,0,34,1.17645986169612,9.50847457627119,"cruza","empuja"
"60","L2","Manner",14,"tge_chagro",0,1,34,1.17645986169612,9.50847457627119,"entra en","arrastra"
"60","L2","Manner",15,"trt_pourou",1,0,34,1.17645986169612,9.50847457627119,"cruza","tira de"
"60","L2","Manner",17,"tgt_cherue",1,0,34,1.17645986169612,9.50847457627119,"cruza","arrastra"
"60","L2","Manner",18,"pgm_paqdun",1,0,34,1.17645986169612,9.50847457627119,"sube","empuja"
"60","L2","Manner",19,"prd_balcol",0,1,34,1.17645986169612,9.50847457627119,"baja","rueda"
"60","L2","Manner",20,"tge_chamai",1,1,34,1.17645986169612,9.50847457627119,"entra en","arrastra"
"60","L2","Manner",21,"prm_boudun",0,1,34,1.17645986169612,9.50847457627119,"sube","rueda"
"60","L2","Manner",22,"trd_bronei",1,0,34,1.17645986169612,9.50847457627119,"baja","tira de"
"60","L2","Manner",23,"pge_tabgro",1,1,34,1.17645986169612,9.50847457627119,"entra en","empuja"
"60","L2","Manner",24,"trm_voitoi",0,1,34,1.17645986169612,9.50847457627119,"sube","tira de"
"60","L2","Manner",25,"prd_balnei",0,1,34,1.17645986169612,9.50847457627119,"baja","rueda"
"60","L2","Manner",26,"pgt_panrou",1,0,34,1.17645986169612,9.50847457627119,"cruza","empuja"
"60","L2","Manner",27,"tre_cadmai",1,1,34,1.17645986169612,9.50847457627119,"entra en","tira de"
"60","L2","Manner",28,"prm_boutoi",0,1,34,1.17645986169612,9.50847457627119,"sube","rueda"
"60","L2","Manner",29,"trt_pourue",1,0,34,1.17645986169612,9.50847457627119,"cruza","tira de"
"60","L2","Manner",30,"pre_pnegro",1,1,34,1.17645986169612,9.50847457627119,"entra en","rueda"
"60","L2","Manner",31,"trm_voidun",1,0,34,1.17645986169612,9.50847457627119,"sube","tira de"
"60","L2","Manner",32,"pgd_valcol",0,1,34,1.17645986169612,9.50847457627119,"baja","empuja"
"NS_1","NS","Baseline",1,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_1","NS","Baseline",2,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_1","NS","Baseline",3,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_1","NS","Baseline",4,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_1","NS","Baseline",5,"prd_balcol",1,0,NA,NA,NA,"baja","rueda"
"NS_1","NS","Baseline",6,"pge_tabgro",1,0,NA,NA,NA,"entra en","empuja"
"NS_1","NS","Baseline",7,"tgd_malcol",1,0,NA,NA,NA,"baja","arrastra"
"NS_1","NS","Baseline",8,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_1","NS","Baseline",9,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_1","NS","Baseline",10,"trt_pourue",1,0,NA,NA,NA,"cruza","tira de"
"NS_1","NS","Baseline",11,"prd_balnei",1,0,NA,NA,NA,"baja","rueda"
"NS_1","NS","Baseline",12,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_1","NS","Baseline",13,"tgt_cherou",1,0,NA,NA,NA,"cruza","arrastra"
"NS_1","NS","Baseline",14,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_1","NS","Baseline",15,"pgt_panrou",1,0,NA,NA,NA,"cruza","empuja"
"NS_1","NS","Baseline",16,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_1","NS","Baseline",17,"tge_chagro",1,0,NA,NA,NA,"entra en","arrastra"
"NS_1","NS","Baseline",18,"prt_rourue",1,0,NA,NA,NA,"cruza","rueda"
"NS_1","NS","Baseline",19,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_1","NS","Baseline",20,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_1","NS","Baseline",21,"pgt_panrue",1,0,NA,NA,NA,"cruza","empuja"
"NS_1","NS","Baseline",22,"pre_pnegro",1,0,NA,NA,NA,"entra en","rueda"
"NS_1","NS","Baseline",23,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_1","NS","Baseline",24,"pgd_valnei",1,0,NA,NA,NA,"baja","empuja"
"NS_1","NS","Baseline",25,"trm_voitoi",1,0,NA,NA,NA,"sube","tira de"
"NS_1","NS","Baseline",26,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_1","NS","Baseline",27,"tgt_cherue",1,0,NA,NA,NA,"cruza","arrastra"
"NS_1","NS","Baseline",28,"pge_tabmai",1,0,NA,NA,NA,"entra en","empuja"
"NS_1","NS","Baseline",29,"tgd_malnei",1,0,NA,NA,NA,"baja","arrastra"
"NS_1","NS","Baseline",30,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_1","NS","Baseline",31,"prt_rourou",1,0,NA,NA,NA,"cruza","rueda"
"NS_1","NS","Baseline",32,"tge_chamai",1,0,NA,NA,NA,"entra en","arrastra"
"NS_150","NS","Manner",1,"tgt_cherou",0,1,NA,NA,NA,"cruza","arrastra"
"NS_150","NS","Manner",2,"pgd_valnei",0,1,NA,NA,NA,"baja","empuja"
"NS_150","NS","Manner",3,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_150","NS","Manner",4,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_150","NS","Manner",5,"prt_rourou",0,0,NA,NA,NA,"cruza","rueda"
"NS_150","NS","Manner",6,"tgd_malnei",0,0,NA,NA,NA,"baja","arrastra"
"NS_150","NS","Manner",7,"trm_voidun",0,1,NA,NA,NA,"sube","tira de"
"NS_150","NS","Manner",8,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_150","NS","Manner",9,"tgd_malcol",0,1,NA,NA,NA,"baja","arrastra"
"NS_150","NS","Manner",10,"pgt_panrue",0,1,NA,NA,NA,"cruza","empuja"
"NS_150","NS","Manner",11,"prd_balcol",0,1,NA,NA,NA,"baja","rueda"
"NS_150","NS","Manner",12,"pgm_paqtoi",0,1,NA,NA,NA,"sube","empuja"
"NS_150","NS","Manner",13,"trt_pourue",1,0,NA,NA,NA,"cruza","tira de"
"NS_150","NS","Manner",14,"prm_boudun",0,1,NA,NA,NA,"sube","rueda"
"NS_150","NS","Manner",15,"tge_chamai",0,0,NA,NA,NA,"entra en","arrastra"
"NS_150","NS","Manner",16,"trd_bronei",0,0,NA,NA,NA,"baja","tira de"
"NS_150","NS","Manner",17,"pre_pnegro",0,1,NA,NA,NA,"entra en","rueda"
"NS_150","NS","Manner",18,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_150","NS","Manner",19,"pge_tabmai",0,1,NA,NA,NA,"entra en","empuja"
"NS_150","NS","Manner",20,"trm_voitoi",0,1,NA,NA,NA,"sube","tira de"
"NS_150","NS","Manner",21,"pre_pnemai",0,1,NA,NA,NA,"entra en","rueda"
"NS_150","NS","Manner",22,"tgt_cherue",1,0,NA,NA,NA,"cruza","arrastra"
"NS_150","NS","Manner",23,"tre_cadmai",0,0,NA,NA,NA,"entra en","tira de"
"NS_150","NS","Manner",24,"prm_boutoi",0,1,NA,NA,NA,"sube","rueda"
"NS_150","NS","Manner",25,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_150","NS","Manner",26,"prd_balnei",0,0,NA,NA,NA,"baja","rueda"
"NS_150","NS","Manner",27,"pgm_paqdun",0,1,NA,NA,NA,"sube","empuja"
"NS_150","NS","Manner",28,"trd_brocol",0,0,NA,NA,NA,"baja","tira de"
"NS_150","NS","Manner",29,"pge_tabgro",0,0,NA,NA,NA,"entra en","empuja"
"NS_150","NS","Manner",30,"prt_rourue",0,0,NA,NA,NA,"cruza","rueda"
"NS_150","NS","Manner",31,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_150","NS","Manner",32,"prt_rourou",1,0,NA,NA,NA,"cruza","rueda"
"NS_151","NS","Baseline",1,"tgm_sacdun",0,1,NA,NA,NA,"sube","arrastra"
"NS_151","NS","Baseline",2,"pge_tabmai",0,1,NA,NA,NA,"entra en","empuja"
"NS_151","NS","Baseline",3,"tgm_sactoi",0,0,NA,NA,NA,"sube","arrastra"
"NS_151","NS","Baseline",4,"pge_tabgro",0,1,NA,NA,NA,"entra en","empuja"
"NS_151","NS","Baseline",5,"tgd_malcol",0,0,NA,NA,NA,"baja","arrastra"
"NS_151","NS","Baseline",6,"prt_rourou",0,0,NA,NA,NA,"cruza","rueda"
"NS_151","NS","Baseline",7,"tre_cadgro",0,1,NA,NA,NA,"entra en","tira de"
"NS_151","NS","Baseline",8,"pgm_paqtoi",0,1,NA,NA,NA,"sube","empuja"
"NS_151","NS","Baseline",9,"tgt_cherou",0,1,NA,NA,NA,"cruza","arrastra"
"NS_151","NS","Baseline",10,"pre_pnemai",0,1,NA,NA,NA,"entra en","rueda"
"NS_151","NS","Baseline",11,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_151","NS","Baseline",12,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_151","NS","Baseline",13,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_151","NS","Baseline",14,"trt_pourue",0,1,NA,NA,NA,"cruza","tira de"
"NS_151","NS","Baseline",15,"tge_chagro",0,1,NA,NA,NA,"entra en","arrastra"
"NS_151","NS","Baseline",16,"prt_rourue",0,1,NA,NA,NA,"cruza","rueda"
"NS_151","NS","Baseline",17,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_151","NS","Baseline",18,"pgd_valnei",0,0,NA,NA,NA,"baja","empuja"
"NS_151","NS","Baseline",19,"pre_pnegro",0,1,NA,NA,NA,"entra en","rueda"
"NS_151","NS","Baseline",20,"trd_bronei",0,0,NA,NA,NA,"baja","tira de"
"NS_151","NS","Baseline",21,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_151","NS","Baseline",22,"pgt_panrue",0,0,NA,NA,NA,"cruza","empuja"
"NS_151","NS","Baseline",23,"tgd_malnei",1,0,NA,NA,NA,"baja","arrastra"
"NS_151","NS","Baseline",24,"pgm_paqdun",0,1,NA,NA,NA,"sube","empuja"
"NS_151","NS","Baseline",25,"trt_pourou",0,1,NA,NA,NA,"cruza","tira de"
"NS_151","NS","Baseline",26,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_151","NS","Baseline",27,"trm_voidun",0,1,NA,NA,NA,"sube","tira de"
"NS_151","NS","Baseline",28,"tge_chamai",0,1,NA,NA,NA,"entra en","arrastra"
"NS_151","NS","Baseline",29,"trm_voitoi",0,1,NA,NA,NA,"sube","tira de"
"NS_151","NS","Baseline",30,"tgt_cherue",0,1,NA,NA,NA,"cruza","arrastra"
"NS_151","NS","Baseline",31,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_151","NS","Baseline",32,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_152","NS","Baseline",1,"trt_pourue",0,1,NA,NA,NA,"cruza","tira de"
"NS_152","NS","Baseline",2,"tge_chagro",0,1,NA,NA,NA,"entra en","arrastra"
"NS_152","NS","Baseline",3,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_152","NS","Baseline",4,"tgt_cherou",0,1,NA,NA,NA,"cruza","arrastra"
"NS_152","NS","Baseline",5,"tre_cadmai",1,1,NA,NA,NA,"entra en","tira de"
"NS_152","NS","Baseline",6,"tgd_malnei",0,1,NA,NA,NA,"baja","arrastra"
"NS_152","NS","Baseline",7,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_152","NS","Baseline",8,"pre_pnegro",1,1,NA,NA,NA,"entra en","rueda"
"NS_152","NS","Baseline",9,"tgd_malcol",1,0,NA,NA,NA,"baja","arrastra"
"NS_152","NS","Baseline",10,"pgt_panrue",0,1,NA,NA,NA,"cruza","empuja"
"NS_152","NS","Baseline",11,"trm_voitoi",1,0,NA,NA,NA,"sube","tira de"
"NS_152","NS","Baseline",12,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_152","NS","Baseline",13,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_152","NS","Baseline",14,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_152","NS","Baseline",15,"prt_rourou",0,1,NA,NA,NA,"cruza","rueda"
"NS_152","NS","Baseline",16,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_152","NS","Baseline",17,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_152","NS","Baseline",18,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_152","NS","Baseline",19,"pge_tabgro",1,1,NA,NA,NA,"entra en","empuja"
"NS_152","NS","Baseline",20,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_152","NS","Baseline",21,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_152","NS","Baseline",22,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_152","NS","Baseline",23,"prt_rourue",0,0,NA,NA,NA,"cruza","rueda"
"NS_152","NS","Baseline",24,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_152","NS","Baseline",25,"tge_chamai",1,0,NA,NA,NA,"entra en","arrastra"
"NS_152","NS","Baseline",26,"pgd_valnei",1,0,NA,NA,NA,"baja","empuja"
"NS_152","NS","Baseline",27,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_152","NS","Baseline",28,"tgt_cherue",1,0,NA,NA,NA,"cruza","arrastra"
"NS_152","NS","Baseline",29,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_152","NS","Baseline",30,"pge_tabmai",1,1,NA,NA,NA,"entra en","empuja"
"NS_152","NS","Baseline",31,"prd_balcol",1,0,NA,NA,NA,"baja","rueda"
"NS_152","NS","Baseline",32,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_153","NS","Baseline",1,"prd_balcol",1,1,NA,NA,NA,"baja","rueda"
"NS_153","NS","Baseline",2,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_153","NS","Baseline",3,"prt_rourou",1,0,NA,NA,NA,"cruza","rueda"
"NS_153","NS","Baseline",4,"tre_cadgro",0,0,NA,NA,NA,"entra en","tira de"
"NS_153","NS","Baseline",5,"tgd_malnei",1,0,NA,NA,NA,"baja","arrastra"
"NS_153","NS","Baseline",6,"pge_tabgro",1,0,NA,NA,NA,"entra en","empuja"
"NS_153","NS","Baseline",7,"prt_rourue",1,0,NA,NA,NA,"cruza","rueda"
"NS_153","NS","Baseline",8,"pgd_valnei",1,0,NA,NA,NA,"baja","empuja"
"NS_153","NS","Baseline",9,"trt_pourue",1,0,NA,NA,NA,"cruza","tira de"
"NS_153","NS","Baseline",10,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_153","NS","Baseline",11,"pgt_panrue",1,0,NA,NA,NA,"cruza","empuja"
"NS_153","NS","Baseline",12,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_153","NS","Baseline",13,"prd_balnei",1,0,NA,NA,NA,"baja","rueda"
"NS_153","NS","Baseline",14,"tgt_cherue",1,0,NA,NA,NA,"cruza","arrastra"
"NS_153","NS","Baseline",15,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_153","NS","Baseline",16,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_153","NS","Baseline",17,"tgd_malcol",1,0,NA,NA,NA,"baja","arrastra"
"NS_153","NS","Baseline",18,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_153","NS","Baseline",19,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_153","NS","Baseline",20,"pgt_panrou",1,0,NA,NA,NA,"cruza","empuja"
"NS_153","NS","Baseline",21,"pre_pnegro",1,0,NA,NA,NA,"entra en","rueda"
"NS_153","NS","Baseline",22,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_153","NS","Baseline",23,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_153","NS","Baseline",24,"tge_chamai",1,0,NA,NA,NA,"entra en","arrastra"
"NS_153","NS","Baseline",25,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_153","NS","Baseline",26,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_153","NS","Baseline",27,"tgt_cherou",1,0,NA,NA,NA,"cruza","arrastra"
"NS_153","NS","Baseline",28,"pge_tabmai",1,0,NA,NA,NA,"entra en","empuja"
"NS_153","NS","Baseline",29,"trm_voitoi",1,0,NA,NA,NA,"sube","tira de"
"NS_153","NS","Baseline",30,"tge_chagro",1,0,NA,NA,NA,"entra en","arrastra"
"NS_153","NS","Baseline",31,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_153","NS","Baseline",32,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_154","NS","Baseline",1,"trm_voidun",0,0,NA,NA,NA,"sube","tira de"
"NS_154","NS","Baseline",2,"pge_tabmai",0,1,NA,NA,NA,"entra en","empuja"
"NS_154","NS","Baseline",3,"trm_voitoi",0,1,NA,NA,NA,"sube","tira de"
"NS_154","NS","Baseline",4,"prt_rourue",0,1,NA,NA,NA,"cruza","rueda"
"NS_154","NS","Baseline",5,"tge_chamai",0,1,NA,NA,NA,"entra en","arrastra"
"NS_154","NS","Baseline",6,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_154","NS","Baseline",7,"pge_tabgro",0,1,NA,NA,NA,"entra en","empuja"
"NS_154","NS","Baseline",8,"tgd_malcol",1,0,NA,NA,NA,"baja","arrastra"
"NS_154","NS","Baseline",9,"trt_pourou",1,0,NA,NA,NA,"cruza","tira de"
"NS_154","NS","Baseline",10,"tge_chagro",0,1,NA,NA,NA,"entra en","arrastra"
"NS_154","NS","Baseline",11,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_154","NS","Baseline",12,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_154","NS","Baseline",13,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_154","NS","Baseline",14,"pgt_panrue",0,1,NA,NA,NA,"cruza","empuja"
"NS_154","NS","Baseline",15,"pre_pnemai",1,1,NA,NA,NA,"entra en","rueda"
"NS_154","NS","Baseline",16,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_154","NS","Baseline",17,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_154","NS","Baseline",18,"tgt_cherue",0,1,NA,NA,NA,"cruza","arrastra"
"NS_154","NS","Baseline",19,"prd_balcol",0,1,NA,NA,NA,"baja","rueda"
"NS_154","NS","Baseline",20,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_154","NS","Baseline",21,"tgd_malnei",0,1,NA,NA,NA,"baja","arrastra"
"NS_154","NS","Baseline",22,"trt_pourue",0,1,NA,NA,NA,"cruza","tira de"
"NS_154","NS","Baseline",23,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_154","NS","Baseline",24,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_154","NS","Baseline",25,"tgm_sactoi",0,1,NA,NA,NA,"sube","arrastra"
"NS_154","NS","Baseline",26,"prt_rourou",0,0,NA,NA,NA,"cruza","rueda"
"NS_154","NS","Baseline",27,"trd_bronei",0,0,NA,NA,NA,"baja","tira de"
"NS_154","NS","Baseline",28,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_154","NS","Baseline",29,"pgd_valnei",0,0,NA,NA,NA,"baja","empuja"
"NS_154","NS","Baseline",30,"pre_pnegro",0,1,NA,NA,NA,"entra en","rueda"
"NS_154","NS","Baseline",31,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_154","NS","Baseline",32,"pge_tabgro",1,0,NA,NA,NA,"entra en","empuja"
"NS_155","NS","Baseline",1,"tgt_cherou",0,0,NA,NA,NA,"cruza","arrastra"
"NS_155","NS","Baseline",2,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_155","NS","Baseline",3,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_155","NS","Baseline",4,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_155","NS","Baseline",5,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_155","NS","Baseline",6,"trm_voitoi",1,0,NA,NA,NA,"sube","tira de"
"NS_155","NS","Baseline",7,"prd_balcol",0,1,NA,NA,NA,"baja","rueda"
"NS_155","NS","Baseline",8,"tge_chamai",1,0,NA,NA,NA,"entra en","arrastra"
"NS_155","NS","Baseline",9,"pgm_paqdun",1,0,NA,NA,NA,"sube","empuja"
"NS_155","NS","Baseline",10,"tge_chagro",1,0,NA,NA,NA,"entra en","arrastra"
"NS_155","NS","Baseline",11,"trt_pourou",0,1,NA,NA,NA,"cruza","tira de"
"NS_155","NS","Baseline",12,"pge_tabgro",1,0,NA,NA,NA,"entra en","empuja"
"NS_155","NS","Baseline",13,"tgt_cherue",0,1,NA,NA,NA,"cruza","arrastra"
"NS_155","NS","Baseline",14,"prm_boudun",1,0,NA,NA,NA,"sube","rueda"
"NS_155","NS","Baseline",15,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_155","NS","Baseline",16,"prm_boutoi",1,0,NA,NA,NA,"sube","rueda"
"NS_155","NS","Baseline",17,"pge_tabmai",1,0,NA,NA,NA,"entra en","empuja"
"NS_155","NS","Baseline",18,"prt_rourue",0,1,NA,NA,NA,"cruza","rueda"
"NS_155","NS","Baseline",19,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_155","NS","Baseline",20,"prt_rourou",0,1,NA,NA,NA,"cruza","rueda"
"NS_155","NS","Baseline",21,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
"NS_155","NS","Baseline",22,"tgd_malnei",1,0,NA,NA,NA,"baja","arrastra"
"NS_155","NS","Baseline",23,"pgm_paqtoi",1,0,NA,NA,NA,"sube","empuja"
"NS_155","NS","Baseline",24,"pre_pnegro",1,0,NA,NA,NA,"entra en","rueda"
"NS_155","NS","Baseline",25,"pgt_panrou",1,0,NA,NA,NA,"cruza","empuja"
"NS_155","NS","Baseline",26,"trd_bronei",1,0,NA,NA,NA,"baja","tira de"
"NS_155","NS","Baseline",27,"pgt_panrue",1,0,NA,NA,NA,"cruza","empuja"
"NS_155","NS","Baseline",28,"tgm_sactoi",1,0,NA,NA,NA,"sube","arrastra"
"NS_155","NS","Baseline",29,"trt_pourue",1,0,NA,NA,NA,"cruza","tira de"
"NS_155","NS","Baseline",30,"pgd_valnei",1,0,NA,NA,NA,"baja","empuja"
"NS_155","NS","Baseline",31,"tre_cadgro",1,0,NA,NA,NA,"entra en","tira de"
"NS_155","NS","Baseline",32,"pgd_valcol",1,0,NA,NA,NA,"baja","empuja"
"NS_156","NS","Baseline",1,"pre_pnegro",0,1,NA,NA,NA,"entra en","rueda"
"NS_156","NS","Baseline",2,"tgd_malcol",0,1,NA,NA,NA,"baja","arrastra"
"NS_156","NS","Baseline",3,"prt_rourou",0,1,NA,NA,NA,"cruza","rueda"
"NS_156","NS","Baseline",4,"tgd_malnei",0,1,NA,NA,NA,"baja","arrastra"
"NS_156","NS","Baseline",5,"trt_pourue",0,1,NA,NA,NA,"cruza","tira de"
"NS_156","NS","Baseline",6,"pge_tabgro",0,1,NA,NA,NA,"entra en","empuja"
"NS_156","NS","Baseline",7,"tgm_sacdun",0,1,NA,NA,NA,"sube","arrastra"
"NS_156","NS","Baseline",8,"tre_cadgro",0,1,NA,NA,NA,"entra en","tira de"
"NS_156","NS","Baseline",9,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_156","NS","Baseline",10,"tgm_sactoi",0,1,NA,NA,NA,"sube","arrastra"
"NS_156","NS","Baseline",11,"tre_cadmai",0,1,NA,NA,NA,"entra en","tira de"
"NS_156","NS","Baseline",12,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_156","NS","Baseline",13,"prm_boudun",0,1,NA,NA,NA,"sube","rueda"
"NS_156","NS","Baseline",14,"pge_tabmai",0,1,NA,NA,NA,"entra en","empuja"
"NS_156","NS","Baseline",15,"trt_pourou",0,1,NA,NA,NA,"cruza","tira de"
"NS_156","NS","Baseline",16,"tge_chagro",0,1,NA,NA,NA,"entra en","arrastra"
"NS_156","NS","Baseline",17,"pgt_panrue",0,1,NA,NA,NA,"cruza","empuja"
"NS_156","NS","Baseline",18,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_156","NS","Baseline",19,"trm_voidun",0,1,NA,NA,NA,"sube","tira de"
"NS_156","NS","Baseline",20,"pgd_valnei",0,1,NA,NA,NA,"baja","empuja"
"NS_156","NS","Baseline",21,"prm_boutoi",0,1,NA,NA,NA,"sube","rueda"
"NS_156","NS","Baseline",22,"tgt_cherue",0,1,NA,NA,NA,"cruza","arrastra"
"NS_156","NS","Baseline",23,"pgm_paqtoi",0,1,NA,NA,NA,"sube","empuja"
"NS_156","NS","Baseline",24,"tgt_cherou",0,1,NA,NA,NA,"cruza","arrastra"
"NS_156","NS","Baseline",25,"trd_bronei",0,1,NA,NA,NA,"baja","tira de"
"NS_156","NS","Baseline",26,"tge_chamai",0,1,NA,NA,NA,"entra en","arrastra"
"NS_156","NS","Baseline",27,"trm_voitoi",0,1,NA,NA,NA,"sube","tira de"
"NS_156","NS","Baseline",28,"prd_balcol",0,1,NA,NA,NA,"baja","rueda"
"NS_156","NS","Baseline",29,"pgm_paqdun",0,1,NA,NA,NA,"sube","empuja"
"NS_156","NS","Baseline",30,"pre_pnemai",0,1,NA,NA,NA,"entra en","rueda"
"NS_156","NS","Baseline",31,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_156","NS","Baseline",32,"prt_rourou",0,1,NA,NA,NA,"cruza","rueda"
"NS_157","NS","Manner",1,"pgt_panrou",0,1,NA,NA,NA,"cruza","empuja"
"NS_157","NS","Manner",2,"tgm_sacdun",1,0,NA,NA,NA,"sube","arrastra"
"NS_157","NS","Manner",3,"pre_pnegro",0,1,NA,NA,NA,"entra en","rueda"
"NS_157","NS","Manner",4,"trt_pourou",0,1,NA,NA,NA,"cruza","tira de"
"NS_157","NS","Manner",5,"prd_balnei",0,1,NA,NA,NA,"baja","rueda"
"NS_157","NS","Manner",6,"trm_voidun",1,0,NA,NA,NA,"sube","tira de"
"NS_157","NS","Manner",7,"pgd_valcol",0,1,NA,NA,NA,"baja","empuja"
"NS_157","NS","Manner",8,"pre_pnemai",1,0,NA,NA,NA,"entra en","rueda"
"NS_157","NS","Manner",9,"trd_brocol",1,0,NA,NA,NA,"baja","tira de"
"NS_157","NS","Manner",10,"pgm_paqdun",0,1,NA,NA,NA,"sube","empuja"
"NS_157","NS","Manner",11,"tre_cadmai",1,0,NA,NA,NA,"entra en","tira de"
