"Subject","Condition","Trial","Word1","Word2","Word3","CorrectChoice","Response","Accuracy"
43,"NoPrime",5,"un saco","un vestíbulo","un colchón","1","1","1"
43,"NoPrime",6,"una rueda","una vía","un carro","1","1","1"
43,"NoPrime",7,"un cuarto","un tablón","una carretilla","3","3","1"
43,"NoPrime",8,"un hula hoop","un local","un carrito de la compra","3","3","1"
43,"NoPrime",9,"una maleta","una pendiente","un plato","1","1","1"
43,"NoPrime",10,"un cerro","una carretera","una piedra","2","2","1"
43,"NoPrime",11,"una silla","una botella","un aula","1","1","1"
43,"NoPrime",12,"una papelera","un tejado","unas gradas","2","2","1"
43,"NoPrime",13,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
43,"NoPrime",14,"una lámpara","un almacén","una rueda de carreta","3","3","1"
43,"NoPrime",15,"una colina","un tronco","unos escalones","1","1","1"
43,"NoPrime",16,"un puente","una duna","una estantería","2","2","1"
43,"NoPrime",17,"una mesa","una escalera","un triciclo","1","1","1"
43,"NoPrime",18,"un collado","un patinete","una bala de paja","3","3","1"
43,"NoPrime",19,"una loma","un trineo","una calle","3","3","1"
43,"NoPrime",20,"una plaza","un carrito de bebé","un aro","2","2","1"
43,"NoPrime",21,"una esfera","una sala","un baúl","3","3","1"
43,"NoPrime",22,"una escalinata","una manta","una cueva","3","3","1"
43,"NoPrime",23,"un jardín","un cilindro","una colina nevada","3","3","1"
43,"NoPrime",24,"una habitación","un paquete","un sillón","2","2","1"
43,"NoPrime",25,"un barril","unos peldaños","un flotador","3","3","1"
43,"NoPrime",26,"un armario","un coche de juguete","un pasillo","2","2","1"
44,"NoPrime",1,"una escuela","un palo","un caballo de juguete","3","3","1"
44,"NoPrime",2,"una habitación","un paquete","un sillón","2","2","1"
44,"NoPrime",3,"un collado","un patinete","una bala de paja","3","3","1"
44,"NoPrime",4,"una loma","un trineo","una calle","3","3","1"
44,"NoPrime",5,"un hula hoop","un local","un carrito de la compra","3","3","1"
44,"NoPrime",6,"una mesa","una escalera","un triciclo","1","1","1"
44,"NoPrime",7,"un puente","una duna","una estantería","2","2","1"
44,"NoPrime",8,"un cesto","una cómoda","una parcela","1","1","1"
44,"NoPrime",9,"una escalinata","una manta","una cueva","3","3","1"
44,"NoPrime",10,"una rueda","una vía","un carro","1","1","1"
44,"NoPrime",11,"una colina","un tronco","unos escalones","1","1","1"
44,"NoPrime",12,"un granero","un repecho","un muñeco","1","1","1"
44,"NoPrime",13,"un cerro","una carretera","una piedra","2","2","1"
44,"NoPrime",14,"una papelera","un tejado","unas gradas","2","2","1"
44,"NoPrime",15,"una lámpara","un almacén","una rueda de carreta","3","3","1"
44,"NoPrime",16,"un saco","un vestíbulo","un colchón","1","1","1"
44,"NoPrime",17,"un cuarto","un tablón","una carretilla","3","3","1"
44,"NoPrime",18,"una silla","una botella","un aula","1","1","1"
44,"NoPrime",19,"una plaza","un carrito de bebé","un aro","2","2","1"
44,"NoPrime",20,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
44,"NoPrime",21,"un barril","unos peldaños","un flotador","3","3","1"
44,"NoPrime",22,"una maleta","una pendiente","un plato","1","1","1"
44,"NoPrime",23,"un jardín","un cilindro","una colina nevada","3","3","1"
44,"NoPrime",24,"un camino","un jardín","un barril","1","1","1"
44,"NoPrime",25,"un armario","un coche de juguete","un pasillo","2","2","1"
44,"NoPrime",26,"una esfera","una sala","un baúl","3","3","1"
45,"MannerPrimeSentence",1,"una escalinata","una manta","una cueva","3","3","1"
45,"MannerPrimeSentence",2,"un saco","un vestíbulo","un colchón","1","1","1"
45,"MannerPrimeSentence",3,"una rueda","una vía","un carro","1","1","1"
45,"MannerPrimeSentence",4,"una loma","un trineo","una calle","3","3","1"
45,"MannerPrimeSentence",5,"un barril","unos peldaños","un flotador","3","3","1"
45,"MannerPrimeSentence",6,"un camino","un jardín","un barril","1","1","1"
45,"MannerPrimeSentence",7,"un granero","un repecho","un muñeco","1","1","1"
45,"MannerPrimeSentence",8,"un jardín","un cilindro","una colina nevada","3","3","1"
45,"MannerPrimeSentence",9,"un cuarto","un tablón","una carretilla","3","3","1"
45,"MannerPrimeSentence",10,"una maleta","una pendiente","un plato","1","1","1"
45,"MannerPrimeSentence",11,"un puente","una duna","una estantería","2","2","1"
45,"MannerPrimeSentence",12,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
45,"MannerPrimeSentence",13,"un armario","un coche de juguete","un pasillo","2","2","1"
45,"MannerPrimeSentence",14,"una escuela","un palo","un caballo de juguete","3","3","1"
45,"MannerPrimeSentence",15,"un hula hoop","un local","un carrito de la compra","3","3","1"
45,"MannerPrimeSentence",16,"una mesa","una escalera","un triciclo","1","1","1"
45,"MannerPrimeSentence",17,"un cesto","una cómoda","una parcela","1","1","1"
45,"MannerPrimeSentence",18,"un cerro","una carretera","una piedra","2","2","1"
45,"MannerPrimeSentence",19,"una colina","un tronco","unos escalones","1","1","1"
45,"MannerPrimeSentence",20,"una silla","una botella","un aula","1","1","1"
45,"MannerPrimeSentence",21,"una plaza","un carrito de bebé","un aro","2","2","1"
45,"MannerPrimeSentence",22,"una esfera","una sala","un baúl","3","3","1"
45,"MannerPrimeSentence",23,"una habitación","un paquete","un sillón","2","2","1"
45,"MannerPrimeSentence",24,"una lámpara","un almacén","una rueda de carreta","3","3","1"
45,"MannerPrimeSentence",25,"una papelera","un tejado","unas gradas","2","2","1"
45,"MannerPrimeSentence",26,"un collado","un patinete","una bala de paja","3","3","1"
46,"PathPrimeSentence",1,"un puente","una duna","una estantería","2","2","1"
46,"PathPrimeSentence",2,"una escuela","un palo","un caballo de juguete","3","3","1"
46,"PathPrimeSentence",3,"una colina","un tronco","unos escalones","1","1","1"
46,"PathPrimeSentence",4,"una loma","un trineo","una calle","3","3","1"
46,"PathPrimeSentence",5,"un hula hoop","un local","un carrito de la compra","3","3","1"
46,"PathPrimeSentence",6,"un saco","un vestíbulo","un colchón","1","1","1"
46,"PathPrimeSentence",7,"una mesa","una escalera","un triciclo","1","1","1"
46,"PathPrimeSentence",8,"un cuarto","un tablón","una carretilla","3","3","1"
46,"PathPrimeSentence",9,"una habitación","un paquete","un sillón","2","2","1"
46,"PathPrimeSentence",10,"una plaza","un carrito de bebé","un aro","2","2","1"
46,"PathPrimeSentence",11,"una rueda","una vía","un carro","1","1","1"
46,"PathPrimeSentence",12,"una escalinata","una manta","una cueva","3","3","1"
46,"PathPrimeSentence",13,"un cerro","una carretera","una piedra","2","2","1"
46,"PathPrimeSentence",14,"una esfera","una sala","un baúl","3","3","1"
46,"PathPrimeSentence",15,"una papelera","un tejado","unas gradas","2","2","1"
46,"PathPrimeSentence",16,"una maleta","una pendiente","un plato","1","1","1"
46,"PathPrimeSentence",17,"un collado","un patinete","una bala de paja","3","3","1"
46,"PathPrimeSentence",18,"un camino","un jardín","un barril","1","1","1"
46,"PathPrimeSentence",19,"un armario","un coche de juguete","un pasillo","2","2","1"
46,"PathPrimeSentence",20,"un barril","unos peldaños","un flotador","3","3","1"
46,"PathPrimeSentence",21,"un granero","un repecho","un muñeco","1","1","1"
46,"PathPrimeSentence",22,"un jardín","un cilindro","una colina nevada","3","3","1"
46,"PathPrimeSentence",23,"una lámpara","un almacén","una rueda de carreta","3","3","1"
46,"PathPrimeSentence",24,"un cesto","una cómoda","una parcela","1","1","1"
46,"PathPrimeSentence",25,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
46,"PathPrimeSentence",26,"una silla","una botella","un aula","1","1","1"
47,"MannerPrimeSentence",1,"un camino","un jardín","un barril","1","1","1"
47,"MannerPrimeSentence",2,"una mesa","una escalera","un triciclo","1","1","1"
47,"MannerPrimeSentence",3,"un cesto","una cómoda","una parcela","1","1","1"
47,"MannerPrimeSentence",4,"una esfera","una sala","un baúl","3","3","1"
47,"MannerPrimeSentence",5,"una plaza","un carrito de bebé","un aro","2","2","1"
47,"MannerPrimeSentence",6,"un armario","un coche de juguete","un pasillo","2","2","1"
47,"MannerPrimeSentence",7,"un saco","un vestíbulo","un colchón","1","1","1"
47,"MannerPrimeSentence",8,"un hula hoop","un local","un carrito de la compra","3","3","1"
47,"MannerPrimeSentence",9,"una colina","un tronco","unos escalones","1","3","0"
47,"MannerPrimeSentence",10,"una silla","una botella","un aula","1","1","1"
47,"MannerPrimeSentence",11,"una papelera","un tejado","unas gradas","2","2","1"
47,"MannerPrimeSentence",12,"un cuarto","un tablón","una carretilla","3","3","1"
47,"MannerPrimeSentence",13,"una maleta","una pendiente","un plato","1","1","1"
47,"MannerPrimeSentence",14,"un barril","unos peldaños","un flotador","3","3","1"
47,"MannerPrimeSentence",15,"una habitación","un paquete","un sillón","2","2","1"
47,"MannerPrimeSentence",16,"una loma","un trineo","una calle","3","3","1"
47,"MannerPrimeSentence",17,"una lámpara","un almacén","una rueda de carreta","3","3","1"
47,"MannerPrimeSentence",18,"una rueda","una vía","un carro","1","1","1"
47,"MannerPrimeSentence",19,"una escalinata","una manta","una cueva","3","3","1"
47,"MannerPrimeSentence",20,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
47,"MannerPrimeSentence",21,"un collado","un patinete","una bala de paja","3","3","1"
47,"MannerPrimeSentence",22,"un puente","una duna","una estantería","2","2","1"
47,"MannerPrimeSentence",23,"una escuela","un palo","un caballo de juguete","3","3","1"
47,"MannerPrimeSentence",24,"un cerro","una carretera","una piedra","2","2","1"
47,"MannerPrimeSentence",25,"un jardín","un cilindro","una colina nevada","3","3","1"
47,"MannerPrimeSentence",26,"un granero","un repecho","un muñeco","1","2","0"
48,"NoPrime",1,"un jardín","un cilindro","una colina nevada","3","3","1"
48,"NoPrime",2,"una colina","un tronco","unos escalones","1","1","1"
48,"NoPrime",3,"un collado","un patinete","una bala de paja","3","3","1"
48,"NoPrime",4,"un granero","un repecho","un muñeco","1","1","1"
48,"NoPrime",5,"un cuarto","un tablón","una carretilla","3","3","1"
48,"NoPrime",6,"una rueda","una vía","un carro","1","1","1"
48,"NoPrime",7,"una habitación","un paquete","un sillón","2","2","1"
48,"NoPrime",8,"una silla","una botella","un aula","1","1","1"
48,"NoPrime",9,"una maleta","una pendiente","un plato","1","1","1"
48,"NoPrime",10,"una esfera","una sala","un baúl","3","3","1"
48,"NoPrime",11,"una escalinata","una manta","una cueva","3","3","1"
48,"NoPrime",12,"un armario","un coche de juguete","un pasillo","2","2","1"
48,"NoPrime",13,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
48,"NoPrime",14,"una escuela","un palo","un caballo de juguete","3","3","1"
48,"NoPrime",15,"un barril","unos peldaños","un flotador","3","3","1"
48,"NoPrime",16,"un camino","un jardín","un barril","1","1","1"
48,"NoPrime",17,"un puente","una duna","una estantería","2","2","1"
48,"NoPrime",18,"una loma","un trineo","una calle","3","3","1"
48,"NoPrime",19,"un cerro","una carretera","una piedra","2","2","1"
48,"NoPrime",20,"un cesto","una cómoda","una parcela","1","1","1"
48,"NoPrime",21,"un saco","un vestíbulo","un colchón","1","1","1"
48,"NoPrime",22,"una lámpara","un almacén","una rueda de carreta","3","3","1"
48,"NoPrime",23,"una mesa","una escalera","un triciclo","1","1","1"
48,"NoPrime",24,"un hula hoop","un local","un carrito de la compra","3","3","1"
48,"NoPrime",25,"una plaza","un carrito de bebé","un aro","2","2","1"
48,"NoPrime",26,"una papelera","un tejado","unas gradas","2","2","1"
49,"MannerPrimeSentence",1,"un cesto","una cómoda","una parcela","1","1","1"
49,"MannerPrimeSentence",2,"un puente","una duna","una estantería","2","3","0"
49,"MannerPrimeSentence",3,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
49,"MannerPrimeSentence",4,"una escalinata","una manta","una cueva","3","3","1"
49,"MannerPrimeSentence",5,"una plaza","un carrito de bebé","un aro","2","2","1"
49,"MannerPrimeSentence",6,"un cerro","una carretera","una piedra","2","2","1"
49,"MannerPrimeSentence",7,"una colina","un tronco","unos escalones","1","1","1"
49,"MannerPrimeSentence",8,"una rueda","una vía","un carro","1","2","0"
49,"MannerPrimeSentence",9,"un camino","un jardín","un barril","1","1","1"
49,"MannerPrimeSentence",10,"una esfera","una sala","un baúl","3","3","1"
49,"MannerPrimeSentence",11,"una silla","una botella","un aula","1","1","1"
49,"MannerPrimeSentence",12,"un jardín","un cilindro","una colina nevada","3","3","1"
49,"MannerPrimeSentence",13,"una mesa","una escalera","un triciclo","1","1","1"
49,"MannerPrimeSentence",14,"una maleta","una pendiente","un plato","1","1","1"
49,"MannerPrimeSentence",15,"una loma","un trineo","una calle","3","3","1"
49,"MannerPrimeSentence",16,"un barril","unos peldaños","un flotador","3","3","1"
49,"MannerPrimeSentence",17,"una papelera","un tejado","unas gradas","2","2","1"
49,"MannerPrimeSentence",18,"una lámpara","un almacén","una rueda de carreta","3","3","1"
49,"MannerPrimeSentence",19,"un collado","un patinete","una bala de paja","3","3","1"
49,"MannerPrimeSentence",20,"una habitación","un paquete","un sillón","2","2","1"
49,"MannerPrimeSentence",21,"un saco","un vestíbulo","un colchón","1","1","1"
49,"MannerPrimeSentence",22,"una escuela","un palo","un caballo de juguete","3","3","1"
49,"MannerPrimeSentence",23,"un hula hoop","un local","un carrito de la compra","3","3","1"
49,"MannerPrimeSentence",24,"un cuarto","un tablón","una carretilla","3","3","1"
49,"MannerPrimeSentence",25,"un armario","un coche de juguete","un pasillo","2","2","1"
49,"MannerPrimeSentence",26,"un granero","un repecho","un muñeco","1","1","1"
50,"NoPrime",1,"un jardín","un cilindro","una colina nevada","3","3","1"
50,"NoPrime",2,"un hula hoop","un local","un carrito de la compra","3","3","1"
50,"NoPrime",3,"una lámpara","un almacén","una rueda de carreta","3","3","1"
50,"NoPrime",4,"un cesto","una cómoda","una parcela","1","1","1"
50,"NoPrime",5,"un granero","un repecho","un muñeco","1","1","1"
50,"NoPrime",6,"una silla","una botella","un aula","1","1","1"
50,"NoPrime",7,"un camino","un jardín","un barril","1","1","1"
50,"NoPrime",8,"una papelera","un tejado","unas gradas","2","2","1"
50,"NoPrime",9,"una plaza","un carrito de bebé","un aro","2","2","1"
50,"NoPrime",10,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
50,"NoPrime",11,"un saco","un vestíbulo","un colchón","1","1","1"
50,"NoPrime",12,"un cuarto","un tablón","una carretilla","3","3","1"
50,"NoPrime",13,"una colina","un tronco","unos escalones","1","1","1"
50,"NoPrime",14,"una escuela","un palo","un caballo de juguete","3","3","1"
50,"NoPrime",15,"un barril","unos peldaños","un flotador","3","3","1"
50,"NoPrime",16,"un puente","una duna","una estantería","2","2","1"
50,"NoPrime",17,"una mesa","una escalera","un triciclo","1","1","1"
50,"NoPrime",18,"un collado","un patinete","una bala de paja","3","3","1"
50,"NoPrime",19,"una esfera","una sala","un baúl","3","3","1"
50,"NoPrime",20,"una escalinata","una manta","una cueva","3","3","1"
50,"NoPrime",21,"un cerro","una carretera","una piedra","2","2","1"
50,"NoPrime",22,"una maleta","una pendiente","un plato","1","1","1"
50,"NoPrime",23,"una habitación","un paquete","un sillón","2","2","1"
50,"NoPrime",24,"una loma","un trineo","una calle","3","3","1"
50,"NoPrime",25,"una rueda","una vía","un carro","1","1","1"
50,"NoPrime",26,"un armario","un coche de juguete","un pasillo","2","2","1"
51,"PathPrimeSentence",1,"un cerro","una carretera","una piedra","2","2","1"
51,"PathPrimeSentence",2,"una escuela","un palo","un caballo de juguete","3","3","1"
51,"PathPrimeSentence",3,"un puente","una duna","una estantería","2","2","1"
51,"PathPrimeSentence",4,"un collado","un patinete","una bala de paja","3","3","1"
51,"PathPrimeSentence",5,"un saco","un vestíbulo","un colchón","1","1","1"
51,"PathPrimeSentence",6,"una maleta","una pendiente","un plato","1","1","1"
51,"PathPrimeSentence",7,"un granero","un repecho","un muñeco","1","1","1"
51,"PathPrimeSentence",8,"una loma","un trineo","una calle","3","3","1"
51,"PathPrimeSentence",9,"una rueda","una vía","un carro","1","1","1"
51,"PathPrimeSentence",10,"un cesto","una cómoda","una parcela","1","1","1"
51,"PathPrimeSentence",11,"un jardín","un cilindro","una colina nevada","3","3","1"
51,"PathPrimeSentence",12,"una colina","un tronco","unos escalones","1","1","1"
51,"PathPrimeSentence",13,"una esfera","una sala","un baúl","3","3","1"
51,"PathPrimeSentence",14,"una silla","una botella","un aula","1","1","1"
51,"PathPrimeSentence",15,"una escalinata","una manta","una cueva","3","3","1"
51,"PathPrimeSentence",16,"una habitación","un paquete","un sillón","2","2","1"
51,"PathPrimeSentence",17,"un barril","unos peldaños","un flotador","3","3","1"
51,"PathPrimeSentence",18,"una plaza","un carrito de bebé","un aro","2","2","1"
51,"PathPrimeSentence",19,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
51,"PathPrimeSentence",20,"un cuarto","un tablón","una carretilla","3","3","1"
51,"PathPrimeSentence",21,"una papelera","un tejado","unas gradas","2","2","1"
51,"PathPrimeSentence",22,"una mesa","una escalera","un triciclo","1","1","1"
51,"PathPrimeSentence",23,"un camino","un jardín","un barril","1","1","1"
51,"PathPrimeSentence",24,"una lámpara","un almacén","una rueda de carreta","3","3","1"
51,"PathPrimeSentence",25,"un hula hoop","un local","un carrito de la compra","3","3","1"
51,"PathPrimeSentence",26,"un armario","un coche de juguete","un pasillo","2","2","1"
52,"MannerPrimeSentence",1,"una escalinata","una manta","una cueva","3","3","1"
52,"MannerPrimeSentence",2,"un puente","una duna","una estantería","2","2","1"
52,"MannerPrimeSentence",3,"una escuela","un palo","un caballo de juguete","3","3","1"
52,"MannerPrimeSentence",4,"un granero","un repecho","un muñeco","1","1","1"
52,"MannerPrimeSentence",5,"una colina","un tronco","unos escalones","1","1","1"
52,"MannerPrimeSentence",6,"una loma","un trineo","una calle","3","3","1"
52,"MannerPrimeSentence",7,"una mesa","una escalera","un triciclo","1","1","1"
52,"MannerPrimeSentence",8,"una papelera","un tejado","unas gradas","2","2","1"
52,"MannerPrimeSentence",9,"una rueda","una vía","un carro","1","1","1"
52,"MannerPrimeSentence",10,"un cuarto","un tablón","una carretilla","3","3","1"
52,"MannerPrimeSentence",11,"un saco","un vestíbulo","un colchón","1","1","1"
52,"MannerPrimeSentence",12,"un camino","un jardín","un barril","1","1","1"
52,"MannerPrimeSentence",13,"una silla","una botella","un aula","1","1","1"
52,"MannerPrimeSentence",14,"una plaza","un carrito de bebé","un aro","2","2","1"
52,"MannerPrimeSentence",15,"un jardín","un cilindro","una colina nevada","3","3","1"
52,"MannerPrimeSentence",16,"un collado","un patinete","una bala de paja","3","3","1"
52,"MannerPrimeSentence",17,"un barril","unos peldaños","un flotador","3","3","1"
52,"MannerPrimeSentence",18,"un cerro","una carretera","una piedra","2","2","1"
52,"MannerPrimeSentence",19,"un hula hoop","un local","un carrito de la compra","3","3","1"
52,"MannerPrimeSentence",20,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
52,"MannerPrimeSentence",21,"un armario","un coche de juguete","un pasillo","2","2","1"
52,"MannerPrimeSentence",22,"una habitación","un paquete","un sillón","2","2","1"
52,"MannerPrimeSentence",23,"una lámpara","un almacén","una rueda de carreta","3","3","1"
52,"MannerPrimeSentence",24,"un cesto","una cómoda","una parcela","1","3","0"
52,"MannerPrimeSentence",25,"una esfera","una sala","un baúl","3","3","1"
52,"MannerPrimeSentence",26,"una maleta","una pendiente","un plato","1","1","1"
53,"PathPrimeSentence",1,"un puente","una duna","una estantería","2","2","1"
53,"PathPrimeSentence",2,"una plaza","un carrito de bebé","un aro","2","2","1"
53,"PathPrimeSentence",3,"una papelera","un tejado","unas gradas","2","2","1"
53,"PathPrimeSentence",4,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
53,"PathPrimeSentence",5,"una esfera","una sala","un baúl","3","3","1"
53,"PathPrimeSentence",6,"un collado","un patinete","una bala de paja","3","3","1"
53,"PathPrimeSentence",7,"un armario","un coche de juguete","un pasillo","2","2","1"
53,"PathPrimeSentence",8,"una mesa","una escalera","un triciclo","1","1","1"
53,"PathPrimeSentence",9,"una rueda","una vía","un carro","1","1","1"
53,"PathPrimeSentence",10,"un barril","unos peldaños","un flotador","3","3","1"
53,"PathPrimeSentence",11,"un cerro","una carretera","una piedra","2","2","1"
53,"PathPrimeSentence",12,"una escalinata","una manta","una cueva","3","3","1"
53,"PathPrimeSentence",13,"una habitación","un paquete","un sillón","2","2","1"
53,"PathPrimeSentence",14,"una lámpara","un almacén","una rueda de carreta","3","3","1"
53,"PathPrimeSentence",15,"una maleta","una pendiente","un plato","1","1","1"
53,"PathPrimeSentence",16,"una silla","una botella","un aula","1","1","1"
53,"PathPrimeSentence",17,"una colina","un tronco","unos escalones","1","1","1"
53,"PathPrimeSentence",18,"una escuela","un palo","un caballo de juguete","3","3","1"
53,"PathPrimeSentence",19,"un saco","un vestíbulo","un colchón","1","1","1"
53,"PathPrimeSentence",20,"un granero","un repecho","un muñeco","1","1","1"
53,"PathPrimeSentence",21,"un jardín","un cilindro","una colina nevada","3","3","1"
53,"PathPrimeSentence",22,"un cesto","una cómoda","una parcela","1","1","1"
53,"PathPrimeSentence",23,"una loma","un trineo","una calle","3","3","1"
53,"PathPrimeSentence",24,"un cuarto","un tablón","una carretilla","3","3","1"
53,"PathPrimeSentence",25,"un hula hoop","un local","un carrito de la compra","3","3","1"
53,"PathPrimeSentence",26,"un camino","un jardín","un barril","1","1","1"
54,"NoPrime",1,"un cuarto","un tablón","una carretilla","3","3","1"
54,"NoPrime",2,"una escalinata","una manta","una cueva","3","3","1"
54,"NoPrime",3,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
54,"NoPrime",4,"un cesto","una cómoda","una parcela","1","1","1"
54,"NoPrime",5,"una loma","un trineo","una calle","3","3","1"
54,"NoPrime",6,"un armario","un coche de juguete","un pasillo","2","2","1"
54,"NoPrime",7,"un puente","una duna","una estantería","2","2","1"
54,"NoPrime",8,"una esfera","una sala","un baúl","3","1","0"
54,"NoPrime",9,"una mesa","una escalera","un triciclo","1","1","1"
54,"NoPrime",10,"un camino","un jardín","un barril","1","1","1"
54,"NoPrime",11,"un collado","un patinete","una bala de paja","3","3","1"
54,"NoPrime",12,"una plaza","un carrito de bebé","un aro","2","2","1"
54,"NoPrime",13,"un jardín","un cilindro","una colina nevada","3","3","1"
54,"NoPrime",14,"una papelera","un tejado","unas gradas","2","2","1"
54,"NoPrime",15,"una silla","una botella","un aula","1","1","1"
54,"NoPrime",16,"una colina","un tronco","unos escalones","1","1","1"
54,"NoPrime",17,"una maleta","una pendiente","un plato","1","1","1"
54,"NoPrime",18,"una rueda","una vía","un carro","1","1","1"
54,"NoPrime",19,"un hula hoop","un local","un carrito de la compra","3","3","1"
54,"NoPrime",20,"una escuela","un palo","un caballo de juguete","3","3","1"
54,"NoPrime",21,"una habitación","un paquete","un sillón","2","2","1"
54,"NoPrime",22,"un cerro","una carretera","una piedra","2","2","1"
54,"NoPrime",23,"una lámpara","un almacén","una rueda de carreta","3","3","1"
54,"NoPrime",24,"un granero","un repecho","un muñeco","1","1","1"
54,"NoPrime",25,"un barril","unos peldaños","un flotador","3","3","1"
54,"NoPrime",26,"un saco","un vestíbulo","un colchón","1","1","1"
55,"MannerPrimeSentence",1,"una mesa","una escalera","un triciclo","1","1","1"
55,"MannerPrimeSentence",2,"un cesto","una cómoda","una parcela","1","1","1"
55,"MannerPrimeSentence",3,"un puente","una duna","una estantería","2","2","1"
55,"MannerPrimeSentence",4,"un granero","un repecho","un muñeco","1","1","1"
55,"MannerPrimeSentence",5,"una habitación","un paquete","un sillón","2","2","1"
55,"MannerPrimeSentence",6,"una escuela","un palo","un caballo de juguete","3","3","1"
55,"MannerPrimeSentence",7,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
55,"MannerPrimeSentence",8,"una rueda","una vía","un carro","1","1","1"
55,"MannerPrimeSentence",9,"una silla","una botella","un aula","1","1","1"
55,"MannerPrimeSentence",10,"un saco","un vestíbulo","un colchón","1","1","1"
55,"MannerPrimeSentence",11,"un cuarto","un tablón","una carretilla","3","3","1"
55,"MannerPrimeSentence",12,"una plaza","un carrito de bebé","un aro","2","2","1"
55,"MannerPrimeSentence",13,"un collado","un patinete","una bala de paja","3","3","1"
55,"MannerPrimeSentence",14,"una escalinata","una manta","una cueva","3","3","1"
55,"MannerPrimeSentence",15,"un armario","un coche de juguete","un pasillo","2","2","1"
55,"MannerPrimeSentence",16,"una colina","un tronco","unos escalones","1","1","1"
55,"MannerPrimeSentence",17,"una papelera","un tejado","unas gradas","2","2","1"
55,"MannerPrimeSentence",18,"un jardín","un cilindro","una colina nevada","3","3","1"
55,"MannerPrimeSentence",19,"un hula hoop","un local","un carrito de la compra","3","3","1"
55,"MannerPrimeSentence",20,"una loma","un trineo","una calle","3","3","1"
55,"MannerPrimeSentence",21,"una lámpara","un almacén","una rueda de carreta","3","3","1"
55,"MannerPrimeSentence",22,"un camino","un jardín","un barril","1","1","1"
55,"MannerPrimeSentence",23,"una maleta","una pendiente","un plato","1","1","1"
55,"MannerPrimeSentence",24,"un cerro","una carretera","una piedra","2","2","1"
55,"MannerPrimeSentence",25,"un barril","unos peldaños","un flotador","3","3","1"
55,"MannerPrimeSentence",26,"una esfera","una sala","un baúl","3","1","0"
56,"NoPrime",1,"una mesa","una escalera","un triciclo","1","1","1"
56,"NoPrime",2,"una habitación","un paquete","un sillón","2","2","1"
56,"NoPrime",3,"un granero","un repecho","un muñeco","1","1","1"
56,"NoPrime",4,"una plaza","un carrito de bebé","un aro","2","2","1"
56,"NoPrime",5,"un collado","un patinete","una bala de paja","3","3","1"
56,"NoPrime",6,"un cuarto","un tablón","una carretilla","3","3","1"
56,"NoPrime",7,"un hula hoop","un local","un carrito de la compra","3","3","1"
56,"NoPrime",8,"un puente","una duna","una estantería","2","2","1"
56,"NoPrime",9,"un cesto","una cómoda","una parcela","1","1","1"
56,"NoPrime",10,"un armario","un coche de juguete","un pasillo","2","2","1"
56,"NoPrime",11,"una esfera","una sala","un baúl","3","3","1"
56,"NoPrime",12,"una maleta","una pendiente","un plato","1","1","1"
56,"NoPrime",13,"un ascensor","una bicicleta","una pelota inflable","3","3","1"
56,"NoPrime",14,"un saco","un vestíbulo","un colchón","1","1","1"
56,"NoPrime",15,"una papelera","un tejado","unas gradas","2","2","1"
56,"NoPrime",16,"una colina","un tronco","unos escalones","1","1","1"
56,"NoPrime",17,"un jardín","un cilindro","una colina nevada","3","3","1"
56,"NoPrime",18,"un camino","un jardín","un barril","1","1","1"
56,"NoPrime",19,"una loma","un trineo","una calle","3","3","1"
56,"NoPrime",20,"una lámpara","un almacén","una rueda de carreta","3","3","1"
56,"NoPrime",21,"una rueda","una vía","un carro","1","1","1"
56,"NoPrime",22,"una silla","una botella","un aula","1","1","1"
56,"NoPrime",23,"un cerro","una carretera","una piedra","2","2","1"
56,"NoPrime",24,"un barril","unos peldaños","un flotador","3","3","1"
56,"NoPrime",25,"una escalinata","una manta","una cueva","3","3","1"
56,"NoPrime",26,"una escuela","un palo","un caballo de juguete","3","3","1"
57,"PathPrimeSentence",1,"una escuela","un palo","un caballo de juguete","3","3","1"
57,"PathPrimeSentence",2,"una habitación","un paquete","un sillón","2","2","1"
57,"PathPrimeSentence",3,"un camino","un jardín","un barril","1","1","1"
57,"PathPrimeSentence",4,"una loma","un trineo","una calle","3","3","1"
57,"PathPrimeSentence",5,"un cerro","una carretera","una piedra","2","2","1"
57,"PathPrimeSentence",6,"un barril","unos peldaños","un flotador","3","3","1"
57,"PathPrimeSentence",7,"un saco","un vestíbulo","un colchón","1","1","1"
57,"PathPrimeSentence",8,"una papelera","un tejado","unas gradas","2","2","1"
57,"PathPrimeSentence",9,"un hula hoop","un local","un carrito de la compra","3","3","1"
57,"PathPrimeSentence",10,"un cesto","una cómoda","una parcela","1","1","1"
