"Subject","Group","Condition","Trial","cTrial","VideoName","ClozeScore","cClozeScore","Profic_categ","Value","Used"
"9","L2","Path",23,6.5,"prt_rourou",34,9.51,"high prof","Path_verb",1
"9","L2","Path",24,7.5,"tre_cadmai",34,9.51,"high prof","Both",0
"9","L2","Path",24,7.5,"tre_cadmai",34,9.51,"high prof","Manner_verb",0
"9","L2","Path",24,7.5,"tre_cadmai",34,9.51,"high prof","None",0
"9","L2","Path",24,7.5,"tre_cadmai",34,9.51,"high prof","Path_verb",1
"9","L2","Path",25,8.5,"pgm_paqdun",34,9.51,"high prof","Both",0
"9","L2","Path",25,8.5,"pgm_paqdun",34,9.51,"high prof","Manner_verb",1
"9","L2","Path",25,8.5,"pgm_paqdun",34,9.51,"high prof","None",0
"9","L2","Path",25,8.5,"pgm_paqdun",34,9.51,"high prof","Path_verb",0
"9","L2","Path",26,9.5,"pre_pnegro",34,9.51,"high prof","Both",0
"9","L2","Path",26,9.5,"pre_pnegro",34,9.51,"high prof","Manner_verb",0
"9","L2","Path",26,9.5,"pre_pnegro",34,9.51,"high prof","None",0
"9","L2","Path",26,9.5,"pre_pnegro",34,9.51,"high prof","Path_verb",1
"9","L2","Path",27,10.5,"tgm_sacdun",34,9.51,"high prof","Both",0
"9","L2","Path",27,10.5,"tgm_sacdun",34,9.51,"high prof","Manner_verb",0
"9","L2","Path",27,10.5,"tgm_sacdun",34,9.51,"high prof","None",0
"9","L2","Path",27,10.5,"tgm_sacdun",34,9.51,"high prof","Path_verb",1
"9","L2","Path",28,11.5,"pgd_valcol",34,9.51,"high prof","Both",0
"9","L2","Path",28,11.5,"pgd_valcol",34,9.51,"high prof","Manner_verb",0
"9","L2","Path",28,11.5,"pgd_valcol",34,9.51,"high prof","None",0
"9","L2","Path",28,11.5,"pgd_valcol",34,9.51,"high prof","Path_verb",1
"9","L2","Path",29,12.5,"prt_rourue",34,9.51,"high prof","Both",0
"9","L2","Path",29,12.5,"prt_rourue",34,9.51,"high prof","Manner_verb",0
"9","L2","Path",29,12.5,"prt_rourue",34,9.51,"high prof","None",0
"9","L2","Path",29,12.5,"prt_rourue",34,9.51,"high prof","Path_verb",1
"9","L2","Path",30,13.5,"trm_voidun",34,9.51,"high prof","Both",0
"9","L2","Path",30,13.5,"trm_voidun",34,9.51,"high prof","Manner_verb",0
"9","L2","Path",30,13.5,"trm_voidun",34,9.51,"high prof","None",0
"9","L2","Path",30,13.5,"trm_voidun",34,9.51,"high prof","Path_verb",1
"9","L2","Path",31,14.5,"prd_balnei",34,9.51,"high prof","Both",0
"9","L2","Path",31,14.5,"prd_balnei",34,9.51,"high prof","Manner_verb",0
"9","L2","Path",31,14.5,"prd_balnei",34,9.51,"high prof","None",0
"9","L2","Path",31,14.5,"prd_balnei",34,9.51,"high prof","Path_verb",1
"9","L2","Path",32,15.5,"pgm_paqdun",34,9.51,"high prof","Both",0
"9","L2","Path",32,15.5,"pgm_paqdun",34,9.51,"high prof","Manner_verb",0
"9","L2","Path",32,15.5,"pgm_paqdun",34,9.51,"high prof","None",0
"9","L2","Path",32,15.5,"pgm_paqdun",34,9.51,"high prof","Path_verb",1
"NS_1","NS","Baseline",1,-15.5,"trd_brocol",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",1,-15.5,"trd_brocol",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",1,-15.5,"trd_brocol",NA,NA,NA,"None",0
"NS_1","NS","Baseline",1,-15.5,"trd_brocol",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",2,-14.5,"tgm_sacdun",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",2,-14.5,"tgm_sacdun",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",2,-14.5,"tgm_sacdun",NA,NA,NA,"None",0
"NS_1","NS","Baseline",2,-14.5,"tgm_sacdun",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",3,-13.5,"trd_bronei",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",3,-13.5,"trd_bronei",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",3,-13.5,"trd_bronei",NA,NA,NA,"None",0
"NS_1","NS","Baseline",3,-13.5,"trd_bronei",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",4,-12.5,"pgm_paqdun",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",4,-12.5,"pgm_paqdun",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",4,-12.5,"pgm_paqdun",NA,NA,NA,"None",0
"NS_1","NS","Baseline",4,-12.5,"pgm_paqdun",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",5,-11.5,"prd_balcol",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",5,-11.5,"prd_balcol",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",5,-11.5,"prd_balcol",NA,NA,NA,"None",0
"NS_1","NS","Baseline",5,-11.5,"prd_balcol",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",6,-10.5,"pge_tabgro",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",6,-10.5,"pge_tabgro",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",6,-10.5,"pge_tabgro",NA,NA,NA,"None",0
"NS_1","NS","Baseline",6,-10.5,"pge_tabgro",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",7,-9.5,"tgd_malcol",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",7,-9.5,"tgd_malcol",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",7,-9.5,"tgd_malcol",NA,NA,NA,"None",0
"NS_1","NS","Baseline",7,-9.5,"tgd_malcol",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",8,-8.5,"trt_pourou",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",8,-8.5,"trt_pourou",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",8,-8.5,"trt_pourou",NA,NA,NA,"None",0
"NS_1","NS","Baseline",8,-8.5,"trt_pourou",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",9,-7.5,"pgd_valcol",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",9,-7.5,"pgd_valcol",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",9,-7.5,"pgd_valcol",NA,NA,NA,"None",0
"NS_1","NS","Baseline",9,-7.5,"pgd_valcol",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",10,-6.5,"trt_pourue",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",10,-6.5,"trt_pourue",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",10,-6.5,"trt_pourue",NA,NA,NA,"None",0
"NS_1","NS","Baseline",10,-6.5,"trt_pourue",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",11,-5.5,"prd_balnei",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",11,-5.5,"prd_balnei",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",11,-5.5,"prd_balnei",NA,NA,NA,"None",0
"NS_1","NS","Baseline",11,-5.5,"prd_balnei",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",12,-4.5,"pgm_paqtoi",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",12,-4.5,"pgm_paqtoi",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",12,-4.5,"pgm_paqtoi",NA,NA,NA,"None",0
"NS_1","NS","Baseline",12,-4.5,"pgm_paqtoi",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",13,-3.5,"tgt_cherou",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",13,-3.5,"tgt_cherou",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",13,-3.5,"tgt_cherou",NA,NA,NA,"None",0
"NS_1","NS","Baseline",13,-3.5,"tgt_cherou",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",14,-2.5,"prm_boutoi",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",14,-2.5,"prm_boutoi",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",14,-2.5,"prm_boutoi",NA,NA,NA,"None",0
"NS_1","NS","Baseline",14,-2.5,"prm_boutoi",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",15,-1.5,"pgt_panrou",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",15,-1.5,"pgt_panrou",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",15,-1.5,"pgt_panrou",NA,NA,NA,"None",0
"NS_1","NS","Baseline",15,-1.5,"pgt_panrou",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",16,-0.5,"trm_voidun",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",16,-0.5,"trm_voidun",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",16,-0.5,"trm_voidun",NA,NA,NA,"None",0
"NS_1","NS","Baseline",16,-0.5,"trm_voidun",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",17,0.5,"tge_chagro",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",17,0.5,"tge_chagro",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",17,0.5,"tge_chagro",NA,NA,NA,"None",0
"NS_1","NS","Baseline",17,0.5,"tge_chagro",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",18,1.5,"prt_rourue",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",18,1.5,"prt_rourue",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",18,1.5,"prt_rourue",NA,NA,NA,"None",0
"NS_1","NS","Baseline",18,1.5,"prt_rourue",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",19,2.5,"tre_cadmai",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",19,2.5,"tre_cadmai",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",19,2.5,"tre_cadmai",NA,NA,NA,"None",0
"NS_1","NS","Baseline",19,2.5,"tre_cadmai",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",20,3.5,"prm_boudun",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",20,3.5,"prm_boudun",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",20,3.5,"prm_boudun",NA,NA,NA,"None",0
"NS_1","NS","Baseline",20,3.5,"prm_boudun",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",21,4.5,"pgt_panrue",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",21,4.5,"pgt_panrue",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",21,4.5,"pgt_panrue",NA,NA,NA,"None",0
"NS_1","NS","Baseline",21,4.5,"pgt_panrue",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",22,5.5,"pre_pnegro",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",22,5.5,"pre_pnegro",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",22,5.5,"pre_pnegro",NA,NA,NA,"None",0
"NS_1","NS","Baseline",22,5.5,"pre_pnegro",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",23,6.5,"tgm_sactoi",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",23,6.5,"tgm_sactoi",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",23,6.5,"tgm_sactoi",NA,NA,NA,"None",0
"NS_1","NS","Baseline",23,6.5,"tgm_sactoi",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",24,7.5,"pgd_valnei",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",24,7.5,"pgd_valnei",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",24,7.5,"pgd_valnei",NA,NA,NA,"None",0
"NS_1","NS","Baseline",24,7.5,"pgd_valnei",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",25,8.5,"trm_voitoi",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",25,8.5,"trm_voitoi",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",25,8.5,"trm_voitoi",NA,NA,NA,"None",0
"NS_1","NS","Baseline",25,8.5,"trm_voitoi",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",26,9.5,"pre_pnemai",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",26,9.5,"pre_pnemai",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",26,9.5,"pre_pnemai",NA,NA,NA,"None",0
"NS_1","NS","Baseline",26,9.5,"pre_pnemai",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",27,10.5,"tgt_cherue",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",27,10.5,"tgt_cherue",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",27,10.5,"tgt_cherue",NA,NA,NA,"None",0
"NS_1","NS","Baseline",27,10.5,"tgt_cherue",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",28,11.5,"pge_tabmai",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",28,11.5,"pge_tabmai",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",28,11.5,"pge_tabmai",NA,NA,NA,"None",0
"NS_1","NS","Baseline",28,11.5,"pge_tabmai",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",29,12.5,"tgd_malnei",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",29,12.5,"tgd_malnei",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",29,12.5,"tgd_malnei",NA,NA,NA,"None",0
"NS_1","NS","Baseline",29,12.5,"tgd_malnei",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",30,13.5,"tre_cadgro",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",30,13.5,"tre_cadgro",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",30,13.5,"tre_cadgro",NA,NA,NA,"None",0
"NS_1","NS","Baseline",30,13.5,"tre_cadgro",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",31,14.5,"prt_rourou",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",31,14.5,"prt_rourou",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",31,14.5,"prt_rourou",NA,NA,NA,"None",0
"NS_1","NS","Baseline",31,14.5,"prt_rourou",NA,NA,NA,"Path_verb",1
"NS_1","NS","Baseline",32,15.5,"tge_chamai",NA,NA,NA,"Both",0
"NS_1","NS","Baseline",32,15.5,"tge_chamai",NA,NA,NA,"Manner_verb",0
"NS_1","NS","Baseline",32,15.5,"tge_chamai",NA,NA,NA,"None",0
"NS_1","NS","Baseline",32,15.5,"tge_chamai",NA,NA,NA,"Path_verb",1
"NS_150","NS","Manner",1,-15.5,"tgt_cherou",NA,NA,"native","Both",0
"NS_150","NS","Manner",1,-15.5,"tgt_cherou",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",1,-15.5,"tgt_cherou",NA,NA,"native","None",0
"NS_150","NS","Manner",1,-15.5,"tgt_cherou",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",2,-14.5,"pgd_valnei",NA,NA,"native","Both",0
"NS_150","NS","Manner",2,-14.5,"pgd_valnei",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",2,-14.5,"pgd_valnei",NA,NA,"native","None",0
"NS_150","NS","Manner",2,-14.5,"pgd_valnei",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",3,-13.5,"tgm_sactoi",NA,NA,"native","Both",0
"NS_150","NS","Manner",3,-13.5,"tgm_sactoi",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",3,-13.5,"tgm_sactoi",NA,NA,"native","None",0
"NS_150","NS","Manner",3,-13.5,"tgm_sactoi",NA,NA,"native","Path_verb",1
"NS_150","NS","Manner",4,-12.5,"tre_cadgro",NA,NA,"native","Both",0
"NS_150","NS","Manner",4,-12.5,"tre_cadgro",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",4,-12.5,"tre_cadgro",NA,NA,"native","None",0
"NS_150","NS","Manner",4,-12.5,"tre_cadgro",NA,NA,"native","Path_verb",1
"NS_150","NS","Manner",5,-11.5,"prt_rourou",NA,NA,"native","Both",0
"NS_150","NS","Manner",5,-11.5,"prt_rourou",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",5,-11.5,"prt_rourou",NA,NA,"native","None",1
"NS_150","NS","Manner",5,-11.5,"prt_rourou",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",6,-10.5,"tgd_malnei",NA,NA,"native","Both",0
"NS_150","NS","Manner",6,-10.5,"tgd_malnei",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",6,-10.5,"tgd_malnei",NA,NA,"native","None",1
"NS_150","NS","Manner",6,-10.5,"tgd_malnei",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",7,-9.5,"trm_voidun",NA,NA,"native","Both",0
"NS_150","NS","Manner",7,-9.5,"trm_voidun",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",7,-9.5,"trm_voidun",NA,NA,"native","None",0
"NS_150","NS","Manner",7,-9.5,"trm_voidun",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",8,-8.5,"pgt_panrou",NA,NA,"native","Both",0
"NS_150","NS","Manner",8,-8.5,"pgt_panrou",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",8,-8.5,"pgt_panrou",NA,NA,"native","None",0
"NS_150","NS","Manner",8,-8.5,"pgt_panrou",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",9,-7.5,"tgd_malcol",NA,NA,"native","Both",0
"NS_150","NS","Manner",9,-7.5,"tgd_malcol",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",9,-7.5,"tgd_malcol",NA,NA,"native","None",0
"NS_150","NS","Manner",9,-7.5,"tgd_malcol",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",10,-6.5,"pgt_panrue",NA,NA,"native","Both",0
"NS_150","NS","Manner",10,-6.5,"pgt_panrue",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",10,-6.5,"pgt_panrue",NA,NA,"native","None",0
"NS_150","NS","Manner",10,-6.5,"pgt_panrue",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",11,-5.5,"prd_balcol",NA,NA,"native","Both",0
"NS_150","NS","Manner",11,-5.5,"prd_balcol",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",11,-5.5,"prd_balcol",NA,NA,"native","None",0
"NS_150","NS","Manner",11,-5.5,"prd_balcol",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",12,-4.5,"pgm_paqtoi",NA,NA,"native","Both",0
"NS_150","NS","Manner",12,-4.5,"pgm_paqtoi",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",12,-4.5,"pgm_paqtoi",NA,NA,"native","None",0
"NS_150","NS","Manner",12,-4.5,"pgm_paqtoi",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",13,-3.5,"trt_pourue",NA,NA,"native","Both",0
"NS_150","NS","Manner",13,-3.5,"trt_pourue",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",13,-3.5,"trt_pourue",NA,NA,"native","None",0
"NS_150","NS","Manner",13,-3.5,"trt_pourue",NA,NA,"native","Path_verb",1
"NS_150","NS","Manner",14,-2.5,"prm_boudun",NA,NA,"native","Both",0
"NS_150","NS","Manner",14,-2.5,"prm_boudun",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",14,-2.5,"prm_boudun",NA,NA,"native","None",0
"NS_150","NS","Manner",14,-2.5,"prm_boudun",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",15,-1.5,"tge_chamai",NA,NA,"native","Both",0
"NS_150","NS","Manner",15,-1.5,"tge_chamai",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",15,-1.5,"tge_chamai",NA,NA,"native","None",1
"NS_150","NS","Manner",15,-1.5,"tge_chamai",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",16,-0.5,"trd_bronei",NA,NA,"native","Both",0
"NS_150","NS","Manner",16,-0.5,"trd_bronei",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",16,-0.5,"trd_bronei",NA,NA,"native","None",1
"NS_150","NS","Manner",16,-0.5,"trd_bronei",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",17,0.5,"pre_pnegro",NA,NA,"native","Both",0
"NS_150","NS","Manner",17,0.5,"pre_pnegro",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",17,0.5,"pre_pnegro",NA,NA,"native","None",0
"NS_150","NS","Manner",17,0.5,"pre_pnegro",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",18,1.5,"tgm_sacdun",NA,NA,"native","Both",0
"NS_150","NS","Manner",18,1.5,"tgm_sacdun",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",18,1.5,"tgm_sacdun",NA,NA,"native","None",0
"NS_150","NS","Manner",18,1.5,"tgm_sacdun",NA,NA,"native","Path_verb",1
"NS_150","NS","Manner",19,2.5,"pge_tabmai",NA,NA,"native","Both",0
"NS_150","NS","Manner",19,2.5,"pge_tabmai",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",19,2.5,"pge_tabmai",NA,NA,"native","None",0
"NS_150","NS","Manner",19,2.5,"pge_tabmai",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",20,3.5,"trm_voitoi",NA,NA,"native","Both",0
"NS_150","NS","Manner",20,3.5,"trm_voitoi",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",20,3.5,"trm_voitoi",NA,NA,"native","None",0
"NS_150","NS","Manner",20,3.5,"trm_voitoi",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",21,4.5,"pre_pnemai",NA,NA,"native","Both",0
"NS_150","NS","Manner",21,4.5,"pre_pnemai",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",21,4.5,"pre_pnemai",NA,NA,"native","None",0
"NS_150","NS","Manner",21,4.5,"pre_pnemai",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",22,5.5,"tgt_cherue",NA,NA,"native","Both",0
"NS_150","NS","Manner",22,5.5,"tgt_cherue",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",22,5.5,"tgt_cherue",NA,NA,"native","None",0
"NS_150","NS","Manner",22,5.5,"tgt_cherue",NA,NA,"native","Path_verb",1
"NS_150","NS","Manner",23,6.5,"tre_cadmai",NA,NA,"native","Both",0
"NS_150","NS","Manner",23,6.5,"tre_cadmai",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",23,6.5,"tre_cadmai",NA,NA,"native","None",1
"NS_150","NS","Manner",23,6.5,"tre_cadmai",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",24,7.5,"prm_boutoi",NA,NA,"native","Both",0
"NS_150","NS","Manner",24,7.5,"prm_boutoi",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",24,7.5,"prm_boutoi",NA,NA,"native","None",0
"NS_150","NS","Manner",24,7.5,"prm_boutoi",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",25,8.5,"trt_pourou",NA,NA,"native","Both",0
"NS_150","NS","Manner",25,8.5,"trt_pourou",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",25,8.5,"trt_pourou",NA,NA,"native","None",0
"NS_150","NS","Manner",25,8.5,"trt_pourou",NA,NA,"native","Path_verb",1
"NS_150","NS","Manner",26,9.5,"prd_balnei",NA,NA,"native","Both",0
"NS_150","NS","Manner",26,9.5,"prd_balnei",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",26,9.5,"prd_balnei",NA,NA,"native","None",1
"NS_150","NS","Manner",26,9.5,"prd_balnei",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",27,10.5,"pgm_paqdun",NA,NA,"native","Both",0
"NS_150","NS","Manner",27,10.5,"pgm_paqdun",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",27,10.5,"pgm_paqdun",NA,NA,"native","None",0
"NS_150","NS","Manner",27,10.5,"pgm_paqdun",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",28,11.5,"trd_brocol",NA,NA,"native","Both",0
"NS_150","NS","Manner",28,11.5,"trd_brocol",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",28,11.5,"trd_brocol",NA,NA,"native","None",1
"NS_150","NS","Manner",28,11.5,"trd_brocol",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",29,12.5,"pge_tabgro",NA,NA,"native","Both",0
"NS_150","NS","Manner",29,12.5,"pge_tabgro",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",29,12.5,"pge_tabgro",NA,NA,"native","None",1
"NS_150","NS","Manner",29,12.5,"pge_tabgro",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",30,13.5,"prt_rourue",NA,NA,"native","Both",0
"NS_150","NS","Manner",30,13.5,"prt_rourue",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",30,13.5,"prt_rourue",NA,NA,"native","None",1
"NS_150","NS","Manner",30,13.5,"prt_rourue",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",31,14.5,"pgd_valcol",NA,NA,"native","Both",0
"NS_150","NS","Manner",31,14.5,"pgd_valcol",NA,NA,"native","Manner_verb",1
"NS_150","NS","Manner",31,14.5,"pgd_valcol",NA,NA,"native","None",0
"NS_150","NS","Manner",31,14.5,"pgd_valcol",NA,NA,"native","Path_verb",0
"NS_150","NS","Manner",32,15.5,"prt_rourou",NA,NA,"native","Both",0
"NS_150","NS","Manner",32,15.5,"prt_rourou",NA,NA,"native","Manner_verb",0
"NS_150","NS","Manner",32,15.5,"prt_rourou",NA,NA,"native","None",0
"NS_150","NS","Manner",32,15.5,"prt_rourou",NA,NA,"native","Path_verb",1
"NS_151","NS","Baseline",1,-15.5,"tgm_sacdun",NA,NA,"native","Both",0
"NS_151","NS","Baseline",1,-15.5,"tgm_sacdun",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",1,-15.5,"tgm_sacdun",NA,NA,"native","None",0
"NS_151","NS","Baseline",1,-15.5,"tgm_sacdun",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",2,-14.5,"pge_tabmai",NA,NA,"native","Both",0
"NS_151","NS","Baseline",2,-14.5,"pge_tabmai",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",2,-14.5,"pge_tabmai",NA,NA,"native","None",0
"NS_151","NS","Baseline",2,-14.5,"pge_tabmai",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",3,-13.5,"tgm_sactoi",NA,NA,"native","Both",0
"NS_151","NS","Baseline",3,-13.5,"tgm_sactoi",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",3,-13.5,"tgm_sactoi",NA,NA,"native","None",1
"NS_151","NS","Baseline",3,-13.5,"tgm_sactoi",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",4,-12.5,"pge_tabgro",NA,NA,"native","Both",0
"NS_151","NS","Baseline",4,-12.5,"pge_tabgro",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",4,-12.5,"pge_tabgro",NA,NA,"native","None",0
"NS_151","NS","Baseline",4,-12.5,"pge_tabgro",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",5,-11.5,"tgd_malcol",NA,NA,"native","Both",0
"NS_151","NS","Baseline",5,-11.5,"tgd_malcol",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",5,-11.5,"tgd_malcol",NA,NA,"native","None",1
"NS_151","NS","Baseline",5,-11.5,"tgd_malcol",NA,NA,"native","Path_verb",0
