"Subject","Group","Condition","Trial","VideoName","cTrial","ClozeScore","VerbType","Used","VbType_Cond","Condition_bin"
"NS_161.P_V","NS","Path",10,"trd_brocol",-6.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",11,"pgm_paqdun",-5.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",12,"pre_pnemai",-4.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",13,"pgt_panrou",-3.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",14,"trd_bronei",-2.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",15,"prt_rourou",-1.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",16,"tge_chamai",-0.502391073326248,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",17,"trt_pourou",0.497608926673752,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",18,"pgd_valnei",1.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",19,"tre_cadmai",2.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",20,"prm_boutoi",3.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",21,"tgd_malcol",4.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",22,"prm_boudun",5.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",23,"pgt_panrue",6.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",24,"trm_voitoi",7.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",25,"prt_rourue",8.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",26,"pge_tabmai",9.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",27,"prd_balcol",10.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",28,"tgm_sactoi",11.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",29,"pgd_valcol",12.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",30,"tgt_cherue",13.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",31,"pge_tabgro",14.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_161.P_V","NS","Path",32,"prm_boutoi",15.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",1,"tre_cadmai",-15.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",2,"pgd_valnei",-14.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",3,"tre_cadgro",-13.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",4,"prt_rourou",-12.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",5,"tge_chagro",-11.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",6,"pgd_valcol",-10.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",7,"prm_boutoi",-9.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",8,"trt_pourue",-8.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",9,"pge_tabgro",-7.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",10,"prd_balnei",-6.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",11,"trm_voidun",-5.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",12,"pgt_panrue",-4.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",13,"tge_chamai",-3.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",14,"pgt_panrou",-2.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",15,"trd_brocol",-1.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",16,"pre_pnemai",-0.502391073326248,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",17,"pgm_paqdun",0.497608926673752,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",18,"tgt_cherou",1.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",19,"pgm_paqtoi",2.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",20,"tgd_malcol",3.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",21,"prm_boudun",4.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",22,"trt_pourou",5.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",23,"pre_pnegro",6.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",24,"tgm_sacdun",7.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",25,"trd_bronei",8.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",26,"tgm_sactoi",9.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",27,"pge_tabmai",10.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",28,"prt_rourue",11.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",29,"tgd_malnei",12.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",30,"trm_voitoi",13.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",31,"tgt_cherue",14.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_162.P_V","NS","Path",32,"prd_balcol",15.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",1,"tgd_malnei",-15.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",2,"trm_voitoi",-14.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",3,"prd_balcol",-13.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",4,"tgt_cherue",-12.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",5,"tre_cadgro",-11.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",6,"prd_balnei",-10.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",7,"tre_cadmai",-9.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",8,"tgt_cherou",-8.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",9,"pgm_paqdun",-7.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",10,"prt_rourou",-6.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",11,"tge_chamai",-5.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",12,"prt_rourue",-4.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",13,"pgd_valcol",-3.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",14,"prm_boudun",-2.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",15,"pge_tabgro",-1.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",16,"trd_bronei",-0.502391073326248,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",17,"pgm_paqtoi",0.497608926673752,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",18,"trt_pourue",1.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",19,"tgm_sacdun",2.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",20,"trd_brocol",3.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",21,"tgm_sactoi",4.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",22,"pgd_valnei",5.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",23,"pre_pnemai",6.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",24,"trt_pourou",7.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",25,"tgd_malcol",8.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",26,"pgt_panrue",9.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",27,"tge_chagro",10.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",28,"pgt_panrou",11.4976089266738,NA,"P_V",0,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",29,"trm_voidun",12.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",30,"pge_tabmai",13.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",31,"prm_boutoi",14.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_163.P_V","NS","Path",32,"pgd_valcol",15.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",1,"prd_balnei",-15.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",2,"trt_pourou",-14.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",3,"tge_chagro",-13.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",4,"trm_voidun",-12.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",5,"prt_rourou",-11.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",6,"pgd_valcol",-10.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",7,"tgm_sacdun",-9.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",8,"tre_cadgro",-8.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",9,"pgd_valnei",-7.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",10,"prm_boutoi",-6.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",11,"tgd_malcol",-5.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",12,"pgm_paqdun",-4.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",13,"pre_pnegro",-3.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",14,"tgm_sactoi",-2.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",15,"pge_tabgro",-1.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",16,"tgt_cherue",-0.502391073326248,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",17,"prd_balcol",0.497608926673752,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",18,"pgt_panrou",1.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",19,"tgd_malnei",2.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",20,"pre_pnemai",3.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",21,"tgt_cherou",4.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",22,"prm_boudun",5.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",23,"pgt_panrue",6.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",24,"trd_bronei",7.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",25,"pgm_paqtoi",8.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",26,"trt_pourue",9.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",27,"tge_chamai",10.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",28,"trd_brocol",11.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",29,"prt_rourue",12.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",30,"pge_tabmai",13.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",31,"trm_voitoi",14.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_166.P_V","NS","Path",32,"tge_chamai",15.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",1,"tgm_sactoi",-15.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",2,"prt_rourue",-14.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",3,"pgd_valnei",-13.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",4,"tre_cadgro",-12.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",5,"pgm_paqdun",-11.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",6,"tgd_malnei",-10.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",7,"prm_boutoi",-9.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",8,"pgd_valcol",-8.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",9,"tge_chamai",-7.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",10,"prd_balnei",-6.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",11,"tgt_cherue",-5.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",12,"trm_voitoi",-4.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",13,"tgd_malcol",-3.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",14,"trt_pourou",-2.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",15,"prd_balcol",-1.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",16,"pge_tabmai",-0.502391073326248,NA,"P_V",1,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",17,"trt_pourue",0.497608926673752,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",18,"pge_tabgro",1.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",19,"trd_bronei",2.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",20,"prt_rourou",3.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",21,"tre_cadmai",4.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",22,"pgt_panrou",5.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",23,"tgm_sacdun",6.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",24,"pgt_panrue",7.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",25,"trm_voidun",8.49760892667375,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",26,"tge_chagro",9.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",27,"prm_boudun",10.4976089266738,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",28,"tgt_cherou",11.4976089266738,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",29,"pgm_paqtoi",12.4976089266738,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",30,"pre_pnegro",13.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",31,"trd_brocol",14.4976089266738,NA,"P_V",0,"P_V.Path","Primed"
"NS_168.P_V","NS","Path",32,"pgt_panrue",15.4976089266738,NA,"P_V",0,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",1,"pre_pnemai",-15.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",2,"tgt_cherou",-14.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",3,"pge_tabmai",-13.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",4,"trt_pourue",-12.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",5,"tge_chamai",-11.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",6,"pgd_valcol",-10.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",7,"tre_cadgro",-9.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",8,"pgm_paqdun",-8.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",9,"trd_bronei",-7.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",10,"prt_rourue",-6.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",11,"tgm_sactoi",-5.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",12,"pre_pnegro",-4.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",13,"pgm_paqtoi",-3.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",14,"tge_chagro",-2.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",15,"prd_balcol",-1.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",16,"tgt_cherue",-0.502391073326248,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",17,"pgd_valnei",0.497608926673752,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",18,"prm_boutoi",1.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",19,"tgd_malnei",2.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",20,"prt_rourou",3.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",21,"tre_cadmai",4.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",22,"prm_boudun",5.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",23,"pgt_panrou",6.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",24,"prd_balnei",7.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",25,"trt_pourou",8.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",26,"tgm_sacdun",9.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",27,"pgt_panrue",10.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",28,"trd_brocol",11.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",29,"pge_tabgro",12.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",30,"tgd_malcol",13.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",31,"trm_voitoi",14.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_169.P_V","NS","Path",32,"pgt_panrou",15.4976089266738,NA,"P_V",1,"P_V.Path","Primed"
"NS_170.P_V","NS","Baseline",1,"pge_tabgro",-15.5023910733262,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",2,"tgd_malcol",-14.5023910733262,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",3,"tre_cadmai",-13.5023910733262,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",4,"pgd_valcol",-12.5023910733262,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",5,"trt_pourou",-11.5023910733262,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",6,"prm_boudun",-10.5023910733262,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",7,"tge_chamai",-9.50239107332625,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",8,"pgm_paqtoi",-8.50239107332625,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",9,"tge_chagro",-7.50239107332625,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",10,"pgd_valnei",-6.50239107332625,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",11,"prt_rourou",-5.50239107332625,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",12,"tre_cadgro",-4.50239107332625,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",13,"prd_balcol",-3.50239107332625,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",14,"trm_voitoi",-2.50239107332625,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",15,"prt_rourue",-1.50239107332625,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",16,"pge_tabmai",-0.502391073326248,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",17,"trt_pourue",0.497608926673752,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",18,"pgm_paqdun",1.49760892667375,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",19,"pre_pnemai",2.49760892667375,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",20,"trm_voidun",3.49760892667375,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",21,"tgd_malnei",4.49760892667375,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",22,"prm_boutoi",5.49760892667375,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",23,"pgt_panrue",6.49760892667375,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",24,"tgm_sacdun",7.49760892667375,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",25,"trd_bronei",8.49760892667375,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",26,"tgm_sactoi",9.49760892667375,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",27,"trd_brocol",10.4976089266738,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",28,"tgt_cherue",11.4976089266738,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",29,"prd_balnei",12.4976089266738,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",30,"tgt_cherou",13.4976089266738,NA,"P_V",0,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",31,"pre_pnegro",14.4976089266738,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_170.P_V","NS","Baseline",32,"pgd_valnei",15.4976089266738,NA,"P_V",1,"P_V.Baseline","Baseline"
"NS_171.P_V","NS","Path",1,"prt_rourou",-15.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",2,"trm_voidun",-14.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",3,"pre_pnemai",-13.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",4,"tgm_sacdun",-12.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",5,"pre_pnegro",-11.5023910733262,NA,"P_V",0,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",6,"tgt_cherue",-10.5023910733262,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",7,"pgd_valcol",-9.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",8,"tge_chamai",-8.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",9,"trm_voitoi",-7.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",10,"pge_tabgro",-6.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",11,"prm_boutoi",-5.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",12,"tre_cadgro",-4.50239107332625,NA,"P_V",0,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",13,"tgd_malnei",-3.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",14,"pgm_paqtoi",-2.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",15,"trt_pourue",-1.50239107332625,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",16,"prd_balcol",-0.502391073326248,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",17,"tge_chagro",0.497608926673752,NA,"P_V",0,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",18,"prt_rourue",1.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",19,"pge_tabmai",2.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",20,"prd_balnei",3.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
"NS_171.P_V","NS","Path",21,"tre_cadmai",4.49760892667375,NA,"P_V",1,"P_V.Path","Primed"
